downloaded,data_id,item_kind,category,item_id,item_definition,english_gloss,uni_lemma,child_id,age,value
2023-03-30,66595,first_signs,NA,item_2,Respond to NO or FINISH by stopping what he/she is doing?,NA,NA,58253,12,yes
2023-03-30,66595,first_signs,NA,item_3,Looking for mommy/daddy if you sign WHERE MOMMY/DADDY?,NA,NA,58253,12,yes
2023-03-30,66595,phrases,NA,item_4,BE-CAREFUL,NA,NA,58253,12,NA
2023-03-30,66595,phrases,NA,item_5,BRING-ME,NA,NA,58253,12,NA
2023-03-30,66595,phrases,NA,item_6,CHANGE DIAPER,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_7,COME-HERE,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_8,DADDY/MOMMY HOME,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_9,DON’T TOUCH/NO TOUCH,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_10,FINISH,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_11,GET-UP,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_12,GIVE-TO MOMMY,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_13,GIVE-ME HUG,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_14,GIVE-ME KISS,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_15,GOOD GIRL/BOY,NA,NA,58253,12,NA
2023-03-30,66595,phrases,NA,item_16,OPEN YOUR MOUTH,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_17,SIT-DOWN,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_18,SPIT IT OUT,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_19,TIME GO BYE-BYE,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_20,THROW BALL,NA,NA,58253,12,NA
2023-03-30,66595,phrases,NA,item_21,YOU HUNGRY?,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_22,YOU TIRED/SLEEPY?,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_23,YOU-WANT GO?,NA,NA,58253,12,understands
2023-03-30,66595,phrases,NA,item_24,YOU-WANT MORE?,NA,NA,58253,12,understands
2023-03-30,66595,word,animals,item_25,ALLIGATOR,alligator,crocodile,58253,12,NA
2023-03-30,66595,word,animals,item_26,ANIMAL,animal,animal,58253,12,NA
2023-03-30,66595,word,animals,item_27,ANT/BUG,ant/bug,bug,58253,12,NA
2023-03-30,66595,word,animals,item_28,BEAR,bear,bear,58253,12,NA
2023-03-30,66595,word,animals,item_29,BEE,bee,bee,58253,12,NA
2023-03-30,66595,word,animals,item_30,BIRD/CHICKEN,bird/chicken,bird,58253,12,NA
2023-03-30,66595,word,animals,item_31,BUNNY/RABBIT,bunny/rabbit,bunny,58253,12,NA
2023-03-30,66595,word,animals,item_32,BUTTERFLY,butterfly,butterfly,58253,12,NA
2023-03-30,66595,word,animals,item_33,CAT,cat,cat,58253,12,NA
2023-03-30,66595,word,animals,item_34,COW,cow,cow,58253,12,understands
2023-03-30,66595,word,animals,item_35,DEER,deer,deer,58253,12,NA
2023-03-30,66595,word,animals,item_36,DOG,dog,dog,58253,12,produces
2023-03-30,66595,word,animals,item_37,DONKEY,donkey,donkey,58253,12,NA
2023-03-30,66595,word,animals,item_38,DUCK,duck,duck,58253,12,understands
2023-03-30,66595,word,animals,item_39,ELEPHANT,elephant,elephant,58253,12,understands
2023-03-30,66595,word,animals,item_40,FISH,fish,fish (animal),58253,12,understands
2023-03-30,66595,word,animals,item_41,FOX,fox,fox,58253,12,NA
2023-03-30,66595,word,animals,item_42,FROG,frog,frog,58253,12,NA
2023-03-30,66595,word,animals,item_43,GIRAFFE,giraffe,giraffe,58253,12,understands
2023-03-30,66595,word,animals,item_44,HEN,hen,hen,58253,12,NA
2023-03-30,66595,word,animals,item_45,HORSE,horse,horse,58253,12,understands
2023-03-30,66595,word,animals,item_46,LION,lion,lion,58253,12,produces
2023-03-30,66595,word,animals,item_47,MONKEY,monkey,monkey,58253,12,NA
2023-03-30,66595,word,animals,item_48,MOUSE,mouse,mouse,58253,12,NA
2023-03-30,66595,word,animals,item_49,OWL,owl,owl,58253,12,NA
2023-03-30,66595,word,animals,item_50,PIG,pig,pig,58253,12,NA
2023-03-30,66595,word,animals,item_51,ROOSTER,rooster,rooster,58253,12,NA
2023-03-30,66595,word,animals,item_52,SHEEP,sheep,sheep,58253,12,NA
2023-03-30,66595,word,animals,item_53,SKUNK,skunk,skunk,58253,12,NA
2023-03-30,66595,word,animals,item_54,SNAKE,snake,snake,58253,12,NA
2023-03-30,66595,word,animals,item_55,SPIDER,spider,spider,58253,12,NA
2023-03-30,66595,word,animals,item_56,SQUIRREL,squirrel,squirrel,58253,12,NA
2023-03-30,66595,word,animals,item_57,TIGER,tiger,tiger,58253,12,NA
2023-03-30,66595,word,animals,item_58,TURKEY,turkey,turkey,58253,12,NA
2023-03-30,66595,word,animals,item_59,TURTLE,turtle,turtle,58253,12,NA
2023-03-30,66595,word,animals,item_60,WOLF,wolf,wolf,58253,12,NA
2023-03-30,66595,word,animals,item_61,ZEBRA,zebra,zebra,58253,12,NA
2023-03-30,66595,word,clothing,item_62,BELT,belt,belt,58253,12,NA
2023-03-30,66595,word,clothing,item_63,BIB,bib,bib,58253,12,understands
2023-03-30,66595,word,clothing,item_64,BOOT,boot,boots,58253,12,NA
2023-03-30,66595,word,clothing,item_65,BUTTON,button,button,58253,12,NA
2023-03-30,66595,word,clothing,item_66,COAT/JACKET,coat/jacket,coat,58253,12,NA
2023-03-30,66595,word,clothing,item_67,DIAPER,diaper,diaper,58253,12,NA
2023-03-30,66595,word,clothing,item_68,DRESS/CLOTHES,dress/clothes,dress (object),58253,12,NA
2023-03-30,66595,word,clothing,item_69,EARRING,earring,earring,58253,12,NA
2023-03-30,66595,word,clothing,item_70,GLASSES,glasses,glasses,58253,12,NA
2023-03-30,66595,word,clothing,item_71,GLOVES,gloves,glove,58253,12,NA
2023-03-30,66595,word,clothing,item_72,HAT,hat,hat,58253,12,NA
2023-03-30,66595,word,clothing,item_73,HEARING AID,hearing aid,NA,58253,12,NA
2023-03-30,66595,word,clothing,item_74,NECKLACE,necklace,necklace,58253,12,NA
2023-03-30,66595,word,clothing,item_75,PAJAMAS,pajamas,pajamas,58253,12,NA
2023-03-30,66595,word,clothing,item_76,PANTS,pants,pants,58253,12,NA
2023-03-30,66595,word,clothing,item_77,SANDAL,sandal,sandal,58253,12,NA
2023-03-30,66595,word,clothing,item_78,SCARF,scarf,scarf,58253,12,NA
2023-03-30,66595,word,clothing,item_79,SHIRT,shirt,shirt,58253,12,NA
2023-03-30,66595,word,clothing,item_80,SHOE,shoe,shoe,58253,12,NA
2023-03-30,66595,word,clothing,item_81,SNOWSUIT,snowsuit,snowsuit,58253,12,NA
2023-03-30,66595,word,clothing,item_82,SOCK,sock,sock,58253,12,NA
2023-03-30,66595,word,clothing,item_83,SWEATER,sweater,sweater,58253,12,NA
2023-03-30,66595,word,clothing,item_84,SWIMSUIT,swimsuit,swimsuit,58253,12,NA
2023-03-30,66595,word,clothing,item_85,UNDERPANTS,underpants,underpants,58253,12,NA
2023-03-30,66595,word,clothing,item_86,WRISTWATCH,wristwatch,watch (object),58253,12,NA
2023-03-30,66595,word,clothing,item_87,ZIPPER,zipper,zipper,58253,12,NA
2023-03-30,66595,word,time_words,item_88,AFTER,after,after,58253,12,NA
2023-03-30,66595,word,time_words,item_89,BEFORE,before,before,58253,12,NA
2023-03-30,66595,word,time_words,item_90,DAY,day,day,58253,12,NA
2023-03-30,66595,word,time_words,item_91,LATER,later,later,58253,12,NA
2023-03-30,66595,word,time_words,item_92,MORNING,morning,morning,58253,12,NA
2023-03-30,66595,word,time_words,item_93,NIGHT,night,night,58253,12,NA
2023-03-30,66595,word,time_words,item_94,NOT-YET,not-yet,NA,58253,12,NA
2023-03-30,66595,word,time_words,item_95,NOW,now,now,58253,12,NA
2023-03-30,66595,word,time_words,item_96,SOON,soon,soon,58253,12,NA
2023-03-30,66595,word,time_words,item_97,TIME,time,time,58253,12,NA
2023-03-30,66595,word,time_words,item_98,TODAY,today,today,58253,12,NA
2023-03-30,66595,word,time_words,item_99,TOMORROW,tomorrow,tomorrow,58253,12,NA
2023-03-30,66595,word,time_words,item_100,TONIGHT,tonight,tonight,58253,12,NA
2023-03-30,66595,word,time_words,item_101,YESTERDAY,yesterday,yesterday,58253,12,NA
2023-03-30,66595,word,action_words,item_102,AWAY,away,away,58253,12,NA
2023-03-30,66595,word,action_words,item_103,BITE,bite,bite,58253,12,NA
2023-03-30,66595,word,action_words,item_104,BLOW,blow,blow,58253,12,NA
2023-03-30,66595,word,action_words,item_105,BREAK,break,break,58253,12,NA
2023-03-30,66595,word,action_words,item_106,BRING/CARRY,bring/carry,bring,58253,12,NA
2023-03-30,66595,word,action_words,item_107,BUILD,build,build,58253,12,NA
2023-03-30,66595,word,action_words,item_108,BUY,buy,buy,58253,12,NA
2023-03-30,66595,word,action_words,item_109,CATCH,catch,catch,58253,12,NA
2023-03-30,66595,word,action_words,item_110,CHASE,chase,chase,58253,12,NA
2023-03-30,66595,word,action_words,item_111,CHAT,chat,talk,58253,12,NA
2023-03-30,66595,word,action_words,item_112,CLAP,clap,clap,58253,12,NA
2023-03-30,66595,word,action_words,item_113,CLEAN,clean,clean (action),58253,12,NA
2023-03-30,66595,word,action_words,item_114,CLIMB,climb,climb,58253,12,NA
2023-03-30,66595,word,action_words,item_115,CLOSE,close,close,58253,12,NA
2023-03-30,66595,word,action_words,item_116,COOK,cook,cook,58253,12,NA
2023-03-30,66595,word,action_words,item_117,CRY,cry,cry,58253,12,NA
2023-03-30,66595,word,action_words,item_118,CUT,cut,cut,58253,12,NA
2023-03-30,66595,word,action_words,item_119,DANCE,dance,dance,58253,12,NA
2023-03-30,66595,word,action_words,item_120,DRAW,draw,draw,58253,12,NA
2023-03-30,66595,word,action_words,item_121,DRINK,drink,drink (action),58253,12,NA
2023-03-30,66595,word,action_words,item_122,DROP,drop,drop,58253,12,NA
2023-03-30,66595,word,action_words,item_123,EAT,eat,eat,58253,12,NA
2023-03-30,66595,word,action_words,item_124,ENTER,enter,enter,58253,12,NA
2023-03-30,66595,word,action_words,item_125,FALL,fall,fall,58253,12,NA
2023-03-30,66595,word,action_words,item_126,FEED,feed,feed,58253,12,NA
2023-03-30,66595,word,action_words,item_127,FIND,find,find,58253,12,NA
2023-03-30,66595,word,action_words,item_128,FINISH,finish,finish,58253,12,NA
2023-03-30,66595,word,action_words,item_129,FIX,fix,fix,58253,12,NA
2023-03-30,66595,word,action_words,item_130,GET/TAKE,get/take,take,58253,12,NA
2023-03-30,66595,word,action_words,item_131,GET-A-SHOT,get-a-shot,NA,58253,12,NA
2023-03-30,66595,word,action_words,item_132,GIVE,give,give,58253,12,NA
2023-03-30,66595,word,action_words,item_133,GO,go,go,58253,12,NA
2023-03-30,66595,word,action_words,item_134,HAVE,have,have,58253,12,NA
2023-03-30,66595,word,action_words,item_135,HEAR,hear,hear,58253,12,NA
2023-03-30,66595,word,action_words,item_136,HELP,help,help,58253,12,NA
2023-03-30,66595,word,action_words,item_137,HIDE,hide,hide,58253,12,NA
2023-03-30,66595,word,action_words,item_138,HIT,hit,hit,58253,12,NA
2023-03-30,66595,word,action_words,item_139,HOLD,hold,hold,58253,12,NA
2023-03-30,66595,word,action_words,item_140,HUG,hug,hug,58253,12,NA
2023-03-30,66595,word,action_words,item_141,HURRY,hurry,hurry,58253,12,NA
2023-03-30,66595,word,action_words,item_142,JUMP,jump,jump,58253,12,NA
2023-03-30,66595,word,action_words,item_143,KICK,kick,kick,58253,12,NA
2023-03-30,66595,word,action_words,item_144,KISS,kiss,kiss,58253,12,NA
2023-03-30,66595,word,action_words,item_145,KNOCK,knock,knock,58253,12,NA
2023-03-30,66595,word,action_words,item_146,LEARN,learn,learn,58253,12,NA
2023-03-30,66595,word,action_words,item_147,LICK,lick,lick,58253,12,NA
2023-03-30,66595,word,action_words,item_148,LIKE,like,like,58253,12,NA
2023-03-30,66595,word,action_words,item_149,LOOK,look,look,58253,12,NA
2023-03-30,66595,word,action_words,item_150,LOVE,love,love,58253,12,NA
2023-03-30,66595,word,action_words,item_151,MAKE,make,make,58253,12,NA
2023-03-30,66595,word,action_words,item_152,NEED,need,need,58253,12,NA
2023-03-30,66595,word,action_words,item_153,OPEN,open,open (action),58253,12,NA
2023-03-30,66595,word,action_words,item_154,PAINT,paint,paint (action),58253,12,NA
2023-03-30,66595,word,action_words,item_155,PICK/CHOOSE,pick/choose,pick,58253,12,NA
2023-03-30,66595,word,action_words,item_156,PLAY,play,play,58253,12,NA
2023-03-30,66595,word,action_words,item_157,POUR,pour,pour,58253,12,NA
2023-03-30,66595,word,action_words,item_158,PULL,pull,pull,58253,12,NA
2023-03-30,66595,word,action_words,item_159,PUSH,push,push,58253,12,NA
2023-03-30,66595,word,action_words,item_160,PUT,put,put,58253,12,NA
2023-03-30,66595,word,action_words,item_161,READ,read,read,58253,12,NA
2023-03-30,66595,word,action_words,item_162,RIDE-IN,ride-in,ride,58253,12,NA
2023-03-30,66595,word,action_words,item_163,RUN,run,run,58253,12,NA
2023-03-30,66595,word,action_words,item_164,SAY,say,say,58253,12,NA
2023-03-30,66595,word,action_words,item_165,SEARCH-FOR,search-for,look,58253,12,NA
2023-03-30,66595,word,action_words,item_166,SEE,see,see,58253,12,NA
2023-03-30,66595,word,action_words,item_167,SHAKE,shake,shake,58253,12,NA
2023-03-30,66595,word,action_words,item_168,SHARE,share,share,58253,12,NA
2023-03-30,66595,word,action_words,item_169,SHOW,show,show,58253,12,NA
2023-03-30,66595,word,action_words,item_170,SIGN,sign,sign (action),58253,12,NA
2023-03-30,66595,word,action_words,item_171,SIT,sit,sit,58253,12,NA
2023-03-30,66595,word,action_words,item_172,SKATE,skate,skate (action),58253,12,NA
2023-03-30,66595,word,action_words,item_173,SLEEP,sleep,sleep,58253,12,NA
2023-03-30,66595,word,action_words,item_174,SLIDE,slide,slide (action),58253,12,NA
2023-03-30,66595,word,action_words,item_175,SMILE,smile,smile,58253,12,NA
2023-03-30,66595,word,action_words,item_176,SPILL,spill,spill,58253,12,NA
2023-03-30,66595,word,action_words,item_177,STAND,stand,stand,58253,12,NA
2023-03-30,66595,word,action_words,item_178,STAY,stay,stay,58253,12,NA
2023-03-30,66595,word,action_words,item_179,STOP,stop,stop,58253,12,NA
2023-03-30,66595,word,action_words,item_180,SWIM,swim,swim,58253,12,NA
2023-03-30,66595,word,action_words,item_181,SWING,swing,swing (action),58253,12,NA
2023-03-30,66595,word,action_words,item_182,TAKE-PILL,take-pill,NA,58253,12,NA
2023-03-30,66595,word,action_words,item_183,TALK,talk,talk,58253,12,NA
2023-03-30,66595,word,action_words,item_184,TASTE,taste,taste,58253,12,NA
2023-03-30,66595,word,action_words,item_185,TEACH,teach,teach,58253,12,NA
2023-03-30,66595,word,action_words,item_186,TEAR/RIP,tear/rip,tear,58253,12,NA
2023-03-30,66595,word,action_words,item_187,TELL,tell,tell,58253,12,NA
2023-03-30,66595,word,action_words,item_188,THINK,think,think,58253,12,NA
2023-03-30,66595,word,action_words,item_189,THROW,throw,throw,58253,12,NA
2023-03-30,66595,word,action_words,item_190,TOUCH,touch,touch,58253,12,NA
2023-03-30,66595,word,action_words,item_191,WAIT,wait,wait,58253,12,NA
2023-03-30,66595,word,action_words,item_192,WALK,walk,walk,58253,12,NA
2023-03-30,66595,word,action_words,item_193,WASH,wash,wash,58253,12,NA
2023-03-30,66595,word,action_words,item_194,WATCH,watch,watch (action),58253,12,NA
2023-03-30,66595,word,action_words,item_195,WORK,work,work (action),58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_196,BASEMENT,basement,basement,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_197,BATHROOM/TOILET,bathroom/toilet,bathroom,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_198,BATHTUB,bathtub,bathtub,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_199,BED,bed,bed,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_200,BEDROOM,bedroom,bedroom,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_201,CLOSET,closet,closet,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_202,DOOR,door,door,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_203,DRAWER,drawer,drawer,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_204,DRYER,dryer,dryer,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_205,GARAGE,garage,garage,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_206,KITCHEN,kitchen,kitchen,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_207,LIVING ROOM,living room,living room,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_208,MIRROR,mirror,mirror,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_209,REFRIGERATOR,refrigerator,refrigerator,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_210,ROCKING CHAIR,rocking chair,rocking chair,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_211,ROOM,room,room,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_212,SHOWER,shower,shower,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_213,STAIRS,stairs,stairs,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_214,TABLE,table,table,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_215,TV,tv,tv,58253,12,understands
2023-03-30,66595,word,furniture_rooms,item_216,WASH MACHINE,wash machine,washing machine,58253,12,NA
2023-03-30,66595,word,furniture_rooms,item_217,WINDOW,window,window,58253,12,understands
2023-03-30,66595,word,toys,item_218,BALL,ball,ball,58253,12,understands
2023-03-30,66595,word,toys,item_219,BALLOON,balloon,balloon,58253,12,understands
2023-03-30,66595,word,toys,item_220,BAT,bat,bat (object),58253,12,NA
2023-03-30,66595,word,toys,item_221,BOOK,book,book,58253,12,understands
2023-03-30,66595,word,toys,item_222,BUBBLES,bubbles,bubbles,58253,12,NA
2023-03-30,66595,word,toys,item_223,DOLL,doll,doll,58253,12,NA
2023-03-30,66595,word,toys,item_224,GAME,game,game,58253,12,NA
2023-03-30,66595,word,toys,item_225,PENCIL,pencil,pencil,58253,12,NA
2023-03-30,66595,word,toys,item_226,PRESENT/GIFT,present/gift,present,58253,12,NA
2023-03-30,66595,word,toys,item_227,PUZZLE,puzzle,puzzle,58253,12,NA
2023-03-30,66595,word,toys,item_228,ROBOT,robot,robot,58253,12,NA
2023-03-30,66595,word,toys,item_229,TOY,toy,toy (object),58253,12,understands
2023-03-30,66595,word,people,item_230,AUNT,aunt,aunt,58253,12,NA
2023-03-30,66595,word,people,item_231,BABY,baby,baby,58253,12,NA
2023-03-30,66595,word,people,item_232,BABYSITTER,babysitter,babysitter,58253,12,NA
2023-03-30,66595,word,people,item_233,BOY,boy,boy,58253,12,NA
2023-03-30,66595,word,people,item_234,BROTHER,brother,brother,58253,12,NA
2023-03-30,66595,word,people,item_235,CHILD/KID,child/kid,child,58253,12,NA
2023-03-30,66595,word,people,item_236,Child's Own Name,child's own name,child's own name,58253,12,understands
2023-03-30,66595,word,people,item_237,CLOWN,clown,clown,58253,12,NA
2023-03-30,66595,word,people,item_238,COWBOY,cowboy,cowboy,58253,12,NA
2023-03-30,66595,word,people,item_239,COUSIN,cousin,cousin,58253,12,NA
2023-03-30,66595,word,people,item_240,DADDY,daddy,daddy,58253,12,understands
2023-03-30,66595,word,people,item_241,DOCTOR,doctor,doctor,58253,12,NA
2023-03-30,66595,word,people,item_242,FIREMAN,fireman,fireman,58253,12,NA
2023-03-30,66595,word,people,item_243,FRIEND,friend,friend,58253,12,NA
2023-03-30,66595,word,people,item_244,GIRL,girl,girl,58253,12,NA
2023-03-30,66595,word,people,item_245,GRANDMA,grandma,grandma,58253,12,NA
2023-03-30,66595,word,people,item_246,GRANDPA,grandpa,grandpa,58253,12,NA
2023-03-30,66595,word,people,item_247,INDIAN,indian,NA,58253,12,NA
2023-03-30,66595,word,people,item_248,MAILMAN,mailman,mailman,58253,12,NA
2023-03-30,66595,word,people,item_249,MAN,man,man,58253,12,NA
2023-03-30,66595,word,people,item_250,MOMMY,mommy,mommy,58253,12,understands
2023-03-30,66595,word,people,item_251,MONSTER,monster,monster,58253,12,NA
2023-03-30,66595,word,people,item_252,NAME SIGNS,name signs,NA,58253,12,produces
2023-03-30,66595,word,people,item_253,NURSE,nurse,nurse,58253,12,NA
2023-03-30,66595,word,people,item_254,PEOPLE,people,people,58253,12,NA
2023-03-30,66595,word,people,item_255,POLICE,police,policeman,58253,12,NA
2023-03-30,66595,word,people,item_256,SANTA CLAUS,santa claus,santa claus,58253,12,NA
2023-03-30,66595,word,people,item_257,SISTER,sister,sister,58253,12,NA
2023-03-30,66595,word,people,item_258,TEACHER,teacher,teacher,58253,12,NA
2023-03-30,66595,word,people,item_259,UNCLE,uncle,uncle,58253,12,NA
2023-03-30,66595,word,people,item_260,WOMAN,woman,woman,58253,12,NA
2023-03-30,66595,word,food_drink,item_261,APPLE,apple,apple,58253,12,NA
2023-03-30,66595,word,food_drink,item_262,BAGEL,bagel,bagel,58253,12,NA
2023-03-30,66595,word,food_drink,item_263,BANANA,banana,banana,58253,12,NA
2023-03-30,66595,word,food_drink,item_264,BEANS,beans,beans,58253,12,NA
2023-03-30,66595,word,food_drink,item_265,BREAD,bread,bread,58253,12,understands
2023-03-30,66595,word,food_drink,item_266,BUTTER,butter,butter,58253,12,NA
2023-03-30,66595,word,food_drink,item_267,CAKE,cake,cake,58253,12,NA
2023-03-30,66595,word,food_drink,item_268,CANDY,candy,candy,58253,12,NA
2023-03-30,66595,word,food_drink,item_269,CARROT,carrot,carrots,58253,12,NA
2023-03-30,66595,word,food_drink,item_270,CEREAL,cereal,cereal,58253,12,NA
2023-03-30,66595,word,food_drink,item_271,CHEESE,cheese,cheese,58253,12,NA
2023-03-30,66595,word,food_drink,item_272,CHOCOLATE,chocolate,chocolate,58253,12,NA
2023-03-30,66595,word,food_drink,item_273,COFFEE,coffee,coffee,58253,12,understands
2023-03-30,66595,word,food_drink,item_274,COKE,coke,soda,58253,12,NA
2023-03-30,66595,word,food_drink,item_275,COOKIE,cookie,cookie,58253,12,NA
2023-03-30,66595,word,food_drink,item_276,CORN,corn,corn,58253,12,NA
2023-03-30,66595,word,food_drink,item_277,CRACKER,cracker,cracker,58253,12,understands
2023-03-30,66595,word,food_drink,item_278,CREAM CHEESE,cream cheese,cream cheese,58253,12,NA
2023-03-30,66595,word,food_drink,item_279,DONUT,donut,donut,58253,12,NA
2023-03-30,66595,word,food_drink,item_280,EGG,egg,egg,58253,12,NA
2023-03-30,66595,word,food_drink,item_281,FRENCH FRIES,french fries,french fries,58253,12,NA
2023-03-30,66595,word,food_drink,item_282,GRAPES,grapes,grapes,58253,12,NA
2023-03-30,66595,word,food_drink,item_283,GREEN BEANS,green beans,green beans,58253,12,NA
2023-03-30,66595,word,food_drink,item_284,GUM,gum,gum,58253,12,NA
2023-03-30,66595,word,food_drink,item_285,HAMBURGER,hamburger,hamburger,58253,12,NA
2023-03-30,66595,word,food_drink,item_286,HOT DOG,hot dog,hot dog,58253,12,NA
2023-03-30,66595,word,food_drink,item_287,ICE,ice,ice,58253,12,NA
2023-03-30,66595,word,food_drink,item_288,ICE CREAM,ice cream,ice cream,58253,12,NA
2023-03-30,66595,word,food_drink,item_289,JELLY,jelly,jelly,58253,12,NA
2023-03-30,66595,word,food_drink,item_290,JUICE,juice,juice,58253,12,NA
2023-03-30,66595,word,food_drink,item_291,LOLLIPOP,lollipop,lollipop,58253,12,NA
2023-03-30,66595,word,food_drink,item_292,MEAT,meat,meat,58253,12,NA
2023-03-30,66595,word,food_drink,item_293,MILK,milk,milk,58253,12,NA
2023-03-30,66595,word,food_drink,item_294,NUT,nut,nut,58253,12,NA
2023-03-30,66595,word,food_drink,item_295,ORANGE,orange,orange (food),58253,12,NA
2023-03-30,66595,word,food_drink,item_296,PANCAKE,pancake,pancake,58253,12,NA
2023-03-30,66595,word,food_drink,item_297,PEANUT BUTTER,peanut butter,peanut butter,58253,12,NA
2023-03-30,66595,word,food_drink,item_298,PIZZA,pizza,pizza,58253,12,NA
2023-03-30,66595,word,food_drink,item_299,POPSICLE,popsicle,popsicle,58253,12,NA
2023-03-30,66595,word,food_drink,item_300,POTATO,potato,potato,58253,12,NA
2023-03-30,66595,word,food_drink,item_301,POTATO CHIPS,potato chips,chips,58253,12,NA
2023-03-30,66595,word,food_drink,item_302,PUMPKIN,pumpkin,pumpkin,58253,12,NA
2023-03-30,66595,word,food_drink,item_303,SALAD,salad,salad,58253,12,NA
2023-03-30,66595,word,food_drink,item_304,SALT,salt,salt,58253,12,NA
2023-03-30,66595,word,food_drink,item_305,SANDWICH,sandwich,sandwich,58253,12,NA
2023-03-30,66595,word,food_drink,item_306,SAUCE,sauce,sauce,58253,12,NA
2023-03-30,66595,word,food_drink,item_307,SODA/POP,soda/pop,soda,58253,12,NA
2023-03-30,66595,word,food_drink,item_308,SOUP,soup,soup,58253,12,NA
2023-03-30,66595,word,food_drink,item_309,SPAGHETTI,spaghetti,spaghetti,58253,12,NA
2023-03-30,66595,word,food_drink,item_310,STRAWBERRY,strawberry,strawberry,58253,12,NA
2023-03-30,66595,word,food_drink,item_311,SYRUP,syrup,syrup,58253,12,NA
2023-03-30,66595,word,food_drink,item_312,TEA,tea,tea,58253,12,NA
2023-03-30,66595,word,food_drink,item_313,TOAST,toast,toast,58253,12,NA
2023-03-30,66595,word,food_drink,item_314,TOMATO,tomato,tomato,58253,12,NA
2023-03-30,66595,word,food_drink,item_315,VANILLA,vanilla,vanilla,58253,12,NA
2023-03-30,66595,word,food_drink,item_316,VITAMINS,vitamins,vitamin,58253,12,NA
2023-03-30,66595,word,food_drink,item_317,WAFFLE,waffle,waffle,58253,12,NA
2023-03-30,66595,word,food_drink,item_318,WATER,water,water (beverage),58253,12,NA
2023-03-30,66595,word,food_drink,item_319,WATERMELON,watermelon,watermelon,58253,12,NA
2023-03-30,66595,word,locations,item_320,ABOVE,above,above,58253,12,NA
2023-03-30,66595,word,locations,item_321,BACK,back,back,58253,12,NA
2023-03-30,66595,word,locations,item_322,BEHIND,behind,behind,58253,12,NA
2023-03-30,66595,word,locations,item_323,DOWN,down,down,58253,12,NA
2023-03-30,66595,word,locations,item_324,FOR,for,for,58253,12,NA
2023-03-30,66595,word,locations,item_325,FRONT,front,front,58253,12,NA
2023-03-30,66595,word,locations,item_326,HERE,here,here,58253,12,NA
2023-03-30,66595,word,locations,item_327,INSIDE/IN,inside/in,in,58253,12,NA
2023-03-30,66595,word,locations,item_328,NEXT-TO,next-to,beside,58253,12,NA
2023-03-30,66595,word,locations,item_329,OFF,off,off,58253,12,NA
2023-03-30,66595,word,locations,item_330,ON,on,on,58253,12,NA
2023-03-30,66595,word,locations,item_331,OUT,out,out,58253,12,NA
2023-03-30,66595,word,locations,item_332,OVER,over,above,58253,12,NA
2023-03-30,66595,word,locations,item_333,TO,to,to,58253,12,NA
2023-03-30,66595,word,locations,item_334,UNDER,under,under,58253,12,NA
2023-03-30,66595,word,locations,item_335,UP,up,up,58253,12,NA
2023-03-30,66595,word,locations,item_336,WITH,with,with,58253,12,NA
2023-03-30,66595,word,outside,item_337,BACKYARD/YARD,backyard/yard,yard,58253,12,NA
2023-03-30,66595,word,outside,item_338,CLOUD,cloud,cloud,58253,12,understands
2023-03-30,66595,word,outside,item_339,FLAG,flag,flag,58253,12,NA
2023-03-30,66595,word,outside,item_340,FLOWER,flower,flower,58253,12,understands
